date,air_temp,sea_temp,sea_air_pre,humidity,vis,u,v,ASTD,DT,T_DT,sst-DT,label,ttd
2014-07-03 11:30,21.6,20.2,999.7,94,2960,3.808200358,4.506396569,1.4,20.62554634,0.974453656,-0.425546344,TRUE,80
2014-07-03 11:40,21.9,20.4,999.7,93.9,2520,3.107318519,4.538124241,1.5,20.90779336,0.992206636,-0.507793364,TRUE,70
2014-07-03 11:50,22,21.1,999.8,93.8,2820,3.22643359,2.529847088,0.9,20.99041018,1.009589825,0.109589825,TRUE,60
2014-07-03 12:00,22.1,21.4,999.7,93.5,3000,2.953154654,2.391417486,0.7,21.03849523,1.06150477,0.36150477,TRUE,50
2014-07-03 12:10,22.2,21.3,999.5,92.9,3000,3.526653066,2.460227256,0.9,21.03411448,1.165885522,0.265885522,TRUE,40
2014-07-03 12:20,22.7,21.4,999.4,92.3,2410,2.756495622,0.900961646,1.3,21.42768726,1.272312739,-0.027687261,TRUE,30
2014-07-03 12:30,22.8,21.3,999.3,91.6,2960,3.760197998,0.548553564,1.5,21.40340253,1.396597467,-0.103402533,TRUE,20
2014-07-03 12:40,22.7,21.1,999.3,91,2520,4.485504953,0.360895159,1.6,21.19634336,1.503656643,-0.096343357,TRUE,10
2014-07-03 12:50,22.6,20.9,999.2,90.3,910,4.184650244,0.358751077,1.7,20.97020918,1.629790817,-0.070209183,TRUE,0
2014-07-06 15:00,21,21.8,1006.8,89,680,4.126519985,2.249851732,-0.8,19.1378056,1.862194399,2.662194399,TRUE,150
2014-07-06 15:10,20.8,21.8,1006.7,89.2,1000,2.339925628,3.366711757,-1,18.97538693,1.824613071,2.824613071,TRUE,140
2014-07-06 15:20,20.7,21.8,1006.7,89.5,2740,2.3848995,3.211269901,-1.1,18.93079896,1.769201039,2.869201039,TRUE,130
2014-07-06 15:30,20.7,21.8,1006.8,89.7,2280,1.312133156,3.566273486,-1.1,18.96736284,1.732637162,2.832637162,TRUE,120
2014-07-06 15:40,20.5,21.8,1006.9,89.9,1850,1.028890016,2.496274291,-1.3,18.80449917,1.695500826,2.995500826,TRUE,110
2014-07-06 15:50,20.3,21.8,1007,90.2,2380,3.184491511,1.678991905,-1.5,18.65962075,1.640379251,3.140379251,TRUE,100
2014-07-06 16:00,19.9,21.8,1007,90.5,1890,3.426152549,3.217371398,-1.9,18.3150998,1.584900204,3.484900204,TRUE,90
2014-07-06 16:10,19.6,21.9,1006.8,90.8,1020,3.527590057,3.255166415,-2.3,18.06994531,1.530054692,3.830054692,TRUE,80
2014-07-06 16:20,19.4,21.9,1006.6,91.1,2410,3.04615323,2.592479604,-2.5,17.92418711,1.475812888,3.975812888,TRUE,70
2014-07-06 16:30,19.5,21.8,1006.6,91.5,2940,2.106352581,2.795224285,-2.3,18.09501664,1.40498336,3.70498336,TRUE,60
2014-07-06 16:40,19.8,21.9,1006.7,91.8,2280,0.669636445,4.044945863,-2.1,18.44725056,1.352749439,3.452749439,TRUE,50
2014-07-06 16:50,19.7,21.9,1006.6,92.1,3000,0.251656575,3.691431832,-2.2,18.40036838,1.299631624,3.499631624,TRUE,40
2014-07-06 17:00,19.8,21.9,1006.5,92.3,1510,0.964826626,3.155805695,-2.1,18.53520108,1.264798924,3.364798924,TRUE,30
2014-07-06 17:10,19.7,21.9,1006.2,92.4,1510,1.072872183,4.060658232,-2.2,18.45296656,1.247033436,3.447033436,TRUE,20
2014-07-06 17:20,19.7,21.9,1006.2,92.5,1100,1.688180662,3.845782892,-2.2,18.47044529,1.229554706,3.429554706,TRUE,10
2014-07-06 17:30,19.7,21.9,1006,92.5,1100,1.787165508,4.129895816,-2.2,18.47044529,1.229554706,3.429554706,TRUE,0
2014-07-07 1:00,20.5,21.6,1006,92,520,-0.327855427,4.688551036,-1.1,19.1806239,1.3193761,2.4193761,FALSE,3220
2014-07-07 1:10,20.4,21.6,1005.9,92.3,180,-0.501332934,3.968458805,-1.2,19.13364345,1.266356547,2.466356547,FALSE,3210
2014-07-07 1:20,20.4,21.6,1005.9,92.5,30,-0.159127484,3.796666754,-1.2,19.16867512,1.231324884,2.431324884,FALSE,3200
2014-07-07 1:30,20.5,21.6,1005.9,92.8,3000,-0.938904395,3.578890685,-1.1,19.32077751,1.17922249,2.27922249,FALSE,3190
2014-07-07 1:40,20.5,21.6,1005.7,93,3000,-0.964280189,3.675617461,-1.1,19.35554591,1.144454088,2.244454088,FALSE,3180
2014-07-07 1:50,20.5,21.6,1005.6,93.3,10,-1.218106182,3.704891001,-1.1,19.40749602,1.092503984,2.192503984,FALSE,3170
2014-07-07 2:00,20.7,21.6,1005.6,93.5,80,-1.389418184,2.993245247,-0.9,19.6415565,1.0584435,1.9584435,FALSE,3160
2014-07-07 2:10,20.8,21.6,1005.6,93.6,230,-1.679192017,1.714734431,-0.8,19.7585564,1.041443598,1.841443598,FALSE,3150
2014-07-07 2:20,20.9,21.7,1005.6,93.7,370,-0.841510782,0.54024032,-0.8,19.87553608,1.024463924,1.824463924,FALSE,3140
2014-07-07 2:30,20.9,21.7,1005.4,93.8,690,-1.18597069,0.743958011,-0.8,19.89270425,1.00729575,1.80729575,FALSE,3130
2014-07-07 2:40,21,21.7,1005.5,93.9,970,-0.861406063,0.973642437,-0.7,20.00964006,0.99035994,1.69035994,FALSE,3120
2014-07-07 2:50,21,21.6,1005.4,94,1080,-0.944969068,1.291136499,-0.6,20.0267576,0.9732424,1.5732424,FALSE,3110
2014-07-07 3:00,21.1,21.6,1005.3,94.1,1230,-0.493798438,2.041118101,-0.5,20.14364954,0.956350455,1.456350455,FALSE,3100
2014-07-07 3:10,21.3,21.6,1005.2,94.1,1360,-0.162241464,3.095751558,-0.3,20.34325245,0.956747546,1.256747546,FALSE,3090
2014-07-07 3:20,21.5,21.7,1005.2,94.1,1280,-0.362530321,3.983537594,-0.2,20.5428555,0.957144501,1.157144501,FALSE,3080
2014-07-07 3:30,21.5,21.8,1005.2,94,1150,0.073824391,4.699420173,-0.3,20.52574813,0.974251866,1.274251866,FALSE,3070
2014-07-07 3:40,21.5,21.8,1005.3,94,1120,0.792228508,4.734170887,-0.3,20.52574813,0.974251866,1.274251866,FALSE,3060
2014-07-07 3:50,21.6,21.8,1005.2,94,1210,0.401498692,4.883523195,-0.2,20.62554634,0.974453656,1.174453656,FALSE,3050
2014-07-07 4:00,21.7,21.8,1005.2,94,1740,0.581591849,5.267993064,-0.1,20.72534459,0.974655412,1.074655412,FALSE,3040
2014-07-07 4:10,21.6,21.8,1005.2,94,1890,0.789046899,5.544132483,-0.2,20.62554634,0.974453656,1.174453656,FALSE,3030
2014-07-07 4:20,21.5,21.8,1005.4,94,2050,1.347270134,5.744115527,-0.3,20.52574813,0.974251866,1.274251866,FALSE,3020
2014-07-07 4:30,21.4,21.7,1005.4,93.9,2190,0.972429795,5.514923417,-0.3,20.40881896,0.991181042,1.291181042,FALSE,3010
2014-07-07 4:40,21.3,21.7,1005.4,93.9,2380,0.79817082,5.340685662,-0.4,20.30902418,0.990975818,1.390975818,FALSE,3000
2014-07-07 4:50,21.2,21.7,1005.6,93.9,2330,0.392295479,4.984586669,-0.5,20.20922944,0.99077056,1.49077056,FALSE,2990
2014-07-07 5:00,21.1,21.7,1005.7,93.9,2090,0.333274924,4.888652966,-0.6,20.10943473,0.990565267,1.590565267,FALSE,2980
2014-07-07 5:10,21.1,21.7,1005.8,93.9,1930,0.469644187,4.877441372,-0.6,20.10943473,0.990565267,1.590565267,FALSE,2970
2014-07-07 5:20,21.1,21.7,1005.7,93.9,1890,0.461852937,4.978623491,-0.6,20.10943473,0.990565267,1.590565267,FALSE,2960
2014-07-07 5:30,21,21.7,1005.8,94,1640,0.453360914,5.079809434,-0.7,20.0267576,0.9732424,1.6732424,FALSE,2950
2014-07-07 5:40,20.9,21.6,1006,94,1670,0.82559796,4.829946999,-0.7,19.9269596,0.973040403,1.673040403,FALSE,2940
2014-07-07 5:50,20.9,21.6,1006.1,94,930,1.002030654,4.796450205,-0.7,19.9269596,0.973040403,1.673040403,FALSE,2930
2014-07-07 6:00,20.8,21.6,1006.1,94,550,0.480352675,5.278187313,-0.8,19.82716163,0.972838373,1.772838373,FALSE,2920
2014-07-07 6:10,20.8,21.7,1006.2,94.1,430,0.618354907,5.263804443,-0.9,19.84424543,0.955754567,1.855754567,FALSE,2910
2014-07-07 6:20,20.8,21.7,1006.2,94.2,330,0.945610052,5.418101294,-0.9,19.86130224,0.93869776,1.83869776,FALSE,2900
2014-07-07 6:30,20.8,21.7,1006.3,94.2,10,0.95675147,5.212928795,-0.9,19.86130224,0.93869776,1.83869776,FALSE,2890
2014-07-07 6:40,20.8,21.7,1006.5,94.3,180,0.453209862,5.18021243,-0.9,19.87833205,0.921667954,1.821667954,FALSE,2880
2014-07-07 6:50,20.8,21.7,1006.6,94.4,400,0.182353481,5.496976188,-0.9,19.89533485,0.904665148,1.804665148,FALSE,2870
2014-07-07 7:00,20.8,21.7,1006.8,94.4,340,0.414685177,5.785156541,-0.9,19.89533485,0.904665148,1.804665148,FALSE,2860
2014-07-07 7:10,20.8,21.6,1006.8,94.4,160,0.205204769,5.596239005,-0.8,19.89533485,0.904665148,1.704665148,FALSE,2850
2014-07-07 7:20,21,21.7,1006.8,94.4,260,-0.205204769,5.596239005,-0.7,20.09495776,0.90504224,1.60504224,FALSE,2840
2014-07-07 7:30,21.1,21.7,1006.8,94.5,390,-0.297983596,6.092717438,-0.6,20.21175517,0.888244831,1.488244831,FALSE,2830
2014-07-07 7:40,21.1,21.7,1006.7,94.5,470,-0.041887562,5.999853784,-0.6,20.21175517,0.888244831,1.488244831,FALSE,2820
2014-07-07 7:50,21.3,21.6,1006.7,94.5,180,-0.039793184,5.699861095,-0.3,20.411385,0.888615,1.188615,FALSE,2810
2014-07-07 8:00,21.4,21.6,1006.8,94.4,290,0.163335947,5.197434114,-0.2,20.49420396,0.905796038,1.105796038,FALSE,2800
2014-07-07 8:10,21.5,21.6,1006.8,94.3,200,-0.191939045,4.996314582,-0.1,20.57698923,0.923010772,1.023010772,FALSE,2790
2014-07-07 8:20,21.7,21.6,1006.8,94.1,160,0.256778923,4.592827515,0.1,20.74245868,0.957541322,0.857541322,FALSE,2780
2014-07-07 8:30,21.8,21.6,1006.8,94,610,0.114831237,4.698597002,0.2,20.82514287,0.974857134,0.774857134,FALSE,2770
2014-07-07 8:40,21.8,21.6,1006.8,93.8,1020,0.098429373,4.698969212,0.2,20.79082696,1.009173039,0.809173039,FALSE,2760
2014-07-07 8:50,21.8,21.6,1006.8,93.7,1510,0.722102221,4.13745917,0.2,20.77362851,1.026371491,0.826371491,FALSE,2750
2014-07-07 9:00,21.8,21.6,1006.8,93.6,1910,1.21425971,2.960671099,0.2,20.75640306,1.043596943,0.843596943,FALSE,2740
2014-07-07 9:10,21.7,21.6,1006.9,93.6,1800,1.100422863,2.683108183,0.1,20.65661823,1.043381773,0.943381773,FALSE,2730
2014-07-07 9:20,21.8,21.5,1006.8,93.6,1510,1.271379307,3.260919297,0.3,20.75640306,1.043596943,0.743596943,FALSE,2720
2014-07-07 9:30,21.8,21.5,1006.9,93.7,1700,0.439822547,3.169630282,0.3,20.77362851,1.026371491,0.726371491,FALSE,2710
2014-07-07 9:40,21.9,21.5,1007,93.7,1800,0.757882067,3.108957184,0.4,20.87341674,1.026583263,0.626583263,FALSE,2700
2014-07-07 9:50,22,21.5,1007,93.7,680,1.001420578,2.827924473,0.5,20.973205,1.026794999,0.526794999,FALSE,2690
2014-07-07 10:00,22.1,21.6,1006.9,93.6,490,0.842000127,2.879415876,0.5,21.05575777,1.044242235,0.544242235,FALSE,2680
2014-07-07 10:10,22.2,21.6,1006.9,93.4,210,0.649318842,2.928888021,0.6,21.12098395,1.079016049,0.479016049,FALSE,2670
2014-07-07 10:20,22.4,21.7,1006.8,93.2,330,0.816398705,2.573614803,0.7,21.28586035,1.114139649,0.414139649,FALSE,2660
2014-07-07 10:30,22.5,21.8,1006.8,93,520,0.996613114,2.723373331,0.7,21.35083706,1.149162937,0.449162937,FALSE,2650
2014-07-07 10:40,22.6,21.8,1006.9,92.7,580,0.839216604,2.141428376,0.8,21.39819706,1.201802945,0.401802945,FALSE,2640
2014-07-07 10:50,22.6,21.8,1007,92.5,350,0.875258516,2.973873321,0.8,21.3631254,1.236874601,0.436874601,FALSE,2630
2014-07-07 11:00,22.7,21.9,1007,92.3,580,1.569537864,3.350604556,0.8,21.42768726,1.272312739,0.472312739,FALSE,2620
2014-07-07 11:10,22.7,21.9,1006.9,92,500,1.803643955,3.903443158,0.8,21.37470521,1.325294794,0.525294794,FALSE,2610
2014-07-07 11:20,22.6,21.9,1006.8,91.8,1210,1.880401832,4.088286799,0.7,21.2395241,1.360475897,0.660475897,FALSE,2600
2014-07-07 11:30,22.7,21.9,1006.9,91.5,2140,1.712145381,4.053215784,0.8,21.28586178,1.414138219,0.614138219,FALSE,2590
2014-07-07 11:40,22.6,21.9,1006.9,91.3,2630,1.908897402,4.075059596,0.7,21.15042746,1.449572537,0.749572537,FALSE,2580
2014-07-07 11:50,22.5,21.9,1007,91,2700,2.522638119,4.316977753,0.6,20.99694765,1.503052348,0.903052348,FALSE,2570
2014-07-07 12:00,22.5,21.9,1007,91,3000,2.687474557,4.334452734,0.6,20.99694765,1.503052348,0.903052348,FALSE,2560
2014-07-07 12:10,22.5,21.9,1007,91.3,2960,2.479826474,4.909222001,0.6,21.05071956,1.449280436,0.849280436,FALSE,2550
2014-07-07 12:20,22.5,21.9,1007,91.6,2820,2.689251586,4.912018517,0.6,21.10424848,1.395751524,0.795751524,FALSE,2540
2014-07-07 12:30,22.5,21.8,1006.9,91.8,210,2.910094632,4.901157948,0.7,21.13979942,1.360200583,0.660200583,FALSE,2530
2014-07-07 12:40,22.4,21.8,1006.9,92.1,390,2.67990542,4.339136658,0.6,21.09318861,1.306811386,0.706811386,FALSE,2520
2014-07-07 12:50,22.3,21.8,1006.9,92.3,270,2.073466213,4.549806354,0.5,21.02872145,1.271278547,0.771278547,FALSE,2510
2014-07-07 13:00,22.3,21.8,1006.8,92.5,430,2.503609143,4.443190437,0.5,21.06388096,1.23611904,0.73611904,FALSE,2500
2014-07-07 13:10,22.2,21.8,1006.7,92.7,570,2.577118795,4.971766157,0.4,20.99917769,1.200822311,0.800822311,FALSE,2490
2014-07-07 13:20,22.3,21.9,1006.7,92.7,1040,2.201663093,4.377519803,0.4,21.09893247,1.201067532,0.801067532,FALSE,2480
2014-07-07 13:30,22.3,22,1006.7,92.8,1610,1.232816484,4.327835893,0.3,21.11641772,1.183582278,0.883582278,FALSE,2470
2014-07-07 13:40,22.3,22,1006.7,92.9,1600,1.36697629,4.182269219,0.3,21.13387598,1.166124024,0.866124024,FALSE,2460
2014-07-07 13:50,22.3,22,1006.8,93,2000,0.739295131,4.235970102,0.3,21.15130723,1.14869277,0.84869277,FALSE,2450
2014-07-07 14:00,22.3,22,1006.7,93.1,2210,1.65455602,3.860368425,0.3,21.16871148,1.131288516,0.831288516,FALSE,2440
2014-07-07 14:10,22.3,22,1006.6,93,1700,1.391278197,3.64339745,0.3,21.15130723,1.14869277,0.84869277,FALSE,2430
2014-07-07 14:20,22.3,21.9,1006.5,92.9,2170,1.253330305,3.481258845,0.4,21.13387598,1.166124024,0.766124024,FALSE,2420
2014-07-07 14:30,22.3,21.9,1006.4,92.9,1960,1.255969824,3.797701911,0.4,21.13387598,1.166124024,0.766124024,FALSE,2410
2014-07-07 14:40,22.3,21.9,1006.2,92.8,1910,1.380054796,3.432994139,0.4,21.11641772,1.183582278,0.783582278,FALSE,2400
2014-07-07 14:50,22.5,22,1006.1,92.7,1130,2.108408824,3.161425664,0.5,21.29844215,1.201557849,0.701557849,FALSE,2390
2014-07-07 15:00,22.5,22,1006.3,92.7,570,1.662295008,3.193238999,0.5,21.29844215,1.201557849,0.701557849,FALSE,2380
2014-07-07 15:10,22.6,22,1006.4,92.7,390,2.052924382,3.078230252,0.6,21.39819706,1.201802945,0.601802945,FALSE,2370
2014-07-07 15:20,22.5,22,1006.4,92.7,580,1.988008551,3.12054835,0.5,21.29844215,1.201557849,0.701557849,FALSE,2360
2014-07-07 15:30,22.5,22,1006.6,92.7,860,2.254432704,2.677224903,0.5,21.29844215,1.201557849,0.701557849,FALSE,2350
2014-07-07 15:40,22.6,22,1006.7,92.7,1430,2.688326283,2.54222379,0.6,21.39819706,1.201802945,0.601802945,FALSE,2340
2014-07-07 15:50,22.7,22,1006.6,92.7,1220,2.064875171,2.948947359,0.7,21.497952,1.202048,0.502048,FALSE,2330
2014-07-07 16:00,22.7,22,1006.6,92.7,1960,1.426872627,2.638945719,0.7,21.497952,1.202048,0.502048,FALSE,2320
2014-07-07 16:10,22.7,22,1006.6,92.7,1800,1.064448229,2.262067631,0.7,21.497952,1.202048,0.502048,FALSE,2310
2014-07-07 16:20,22.7,22,1006.5,92.7,1360,1.115062127,2.011625326,0.7,21.497952,1.202048,0.502048,FALSE,2300
2014-07-07 16:30,22.7,22,1006.5,92.7,970,0.64944107,2.310460191,0.7,21.497952,1.202048,0.502048,FALSE,2290
2014-07-07 16:40,22.7,22,1006.3,92.7,880,0.181366832,2.593666531,0.7,21.497952,1.202048,0.502048,FALSE,2280
2014-07-07 16:50,22.7,22,1006.4,92.7,430,0.75452992,1.296412203,0.7,21.497952,1.202048,0.502048,FALSE,2270
2014-07-07 17:00,22.8,22,1006.3,92.7,450,1.040402756,0.936782849,0.8,21.59770699,1.202293013,0.402293013,FALSE,2260
2014-07-07 17:10,22.8,22,1006.3,92.5,570,1.175307315,0.555565222,0.8,21.5626219,1.237378096,0.437378096,FALSE,2250
2014-07-07 17:20,22.8,22,1006.3,92.5,570,0.946085359,0.323917418,0.8,21.5626219,1.237378096,0.437378096,FALSE,2240
2014-07-07 17:30,22.8,22,1006.2,92.3,280,0.600273197,1.153114083,0.8,21.52742882,1.272571178,0.472571178,FALSE,2230
2014-07-07 17:40,22.9,22,1006.2,92.3,50,0.309472381,1.773196787,0.9,21.62717043,1.272829573,0.372829573,FALSE,2220
2014-07-07 17:50,23,22,1006.2,92.2,10,0.606966774,2.010370945,1,21.70926832,1.290731677,0.290731677,FALSE,2210
2014-07-07 18:00,23.1,22,1006.2,92.1,10,-0.071198986,2.398943664,1.1,21.79133255,1.308667446,0.208667446,FALSE,2200
2014-07-07 18:10,23.3,22.1,1006.4,92.2,40,0.312550162,1.364665672,1.2,22.00848347,1.291516532,0.091516532,FALSE,2190
2014-07-07 18:20,23.5,22.1,1006.6,92.3,10,0.744844653,0.291901427,1.4,22.22562097,1.274379028,-0.125620972,FALSE,2180
2014-07-07 18:30,23.2,22.1,1006.7,92.5,60,0.88493713,-0.952305768,1.1,21.96161543,1.238384575,0.138384575,FALSE,2170
2014-07-07 18:40,22.7,22.1,1006.9,92.5,130,1.196656309,-0.507950467,0.6,21.46287363,1.237126369,0.637126369,FALSE,2160
2014-07-07 18:50,22.6,22,1007.1,92.7,260,2.087318006,-0.230442053,0.6,21.39819706,1.201802945,0.601802945,FALSE,2150
2014-07-07 19:00,22.6,21.9,1007.3,92.8,130,2.182414827,-0.725992785,0.7,21.41569238,1.184307617,0.484307617,FALSE,2140
2014-07-07 19:10,22.5,21.9,1007.3,93,30,2.599901,-0.022688992,0.6,21.35083706,1.149162937,0.549162937,FALSE,2130
2014-07-07 19:20,22.4,21.9,1007.3,93.1,10,2.663494506,1.147081957,0.5,21.26847974,1.131520261,0.631520261,FALSE,2120
2014-07-07 19:30,22.3,21.9,1007.4,93.3,10,1.648030378,1.301535967,0.4,21.20343899,1.096561009,0.696561009,FALSE,2110
2014-07-07 19:40,22.3,21.9,1007.6,93.5,120,1.299880158,0.51991497,0.4,21.2380585,1.061941501,0.661941501,FALSE,2100
2014-07-07 19:50,22.3,21.9,1007.8,93.6,30,1.739781991,-1.795315744,0.4,21.25532775,1.044672247,0.644672247,FALSE,2090
2014-07-07 20:00,22.2,21.8,1007.8,93.7,160,2.876493884,-0.368487365,0.4,21.17278164,1.027218364,0.627218364,FALSE,2080
2014-07-07 20:10,22.1,21.9,1007.9,93.8,290,2.531474024,1.414793012,0.2,21.09020184,1.009798165,0.809798165,FALSE,2070
2014-07-07 20:20,22.2,21.9,1007.9,93.9,160,0.653189118,2.619798461,0.3,21.20717842,0.992821575,0.692821575,FALSE,2060
2014-07-07 20:30,22.4,22,1008.1,93.9,450,0.290886878,1.77634029,0.4,21.40676864,0.993231361,0.593231361,FALSE,2050
2014-07-07 20:40,22.5,22,1008.2,94,110,1.623471777,0.987086313,0.5,21.52373177,0.976268232,0.476268232,FALSE,2040
2014-07-07 20:50,22.4,22,1008.4,94.1,210,2.719656618,1.686258546,0.4,21.44107086,0.958929136,0.558929136,FALSE,2030
2014-07-07 21:00,22.2,22,1008.4,94.1,710,2.781709039,1.955017857,0.2,21.24146721,0.958532786,0.758532786,FALSE,2020
2014-07-07 21:10,22.1,22.1,1008.3,94.1,60,2.575660152,1.898940437,0,21.14166544,0.95833456,0.95833456,FALSE,2010
2014-07-07 21:20,22.1,22.1,1008.4,94.2,160,1.974654994,1.841395572,0,21.15876597,0.941234025,0.941234025,FALSE,2000
2014-07-07 21:30,22.2,22.1,1008.4,94.2,10,2.095325299,1.70282468,0.1,21.25857111,0.941428891,0.841428891,FALSE,1990
2014-07-07 21:40,22.2,22.1,1008.5,94.2,110,1.00707572,0.972521719,0.1,21.25857111,0.941428891,0.841428891,FALSE,1980
2014-07-07 21:50,22.3,22.1,1008.4,94.3,10,0.137687253,0.889405543,0.2,21.37545653,0.92454347,0.72454347,FALSE,1970
2014-07-07 22:00,22.4,22.1,1008.3,94.3,40,-0.026871466,0.699484041,0.3,21.47526509,0.924734911,0.624734911,FALSE,1960
2014-07-07 22:10,22.4,22.1,1008.3,94.5,20,0.269205005,-0.295852438,0.3,21.50935131,0.890648686,0.590648686,FALSE,1950
2014-07-07 22:20,22.4,22.1,1008.3,94.5,40,0.259251449,-0.541099516,0.3,21.50935131,0.890648686,0.590648686,FALSE,1940
2014-07-07 22:30,22.4,22.1,1008.2,94.7,260,0.392337117,-0.919821497,0.3,21.54332954,0.856670461,0.556670461,FALSE,1930
2014-07-07 22:40,22.3,22.1,1008.3,94.7,550,0.685947293,0.139557554,0.2,21.44350755,0.856492455,0.656492455,FALSE,1920
2014-07-07 22:50,22.2,22.1,1008.2,94.8,50,1.040402756,0.936782849,0.1,21.36062748,0.839372523,0.739372523,FALSE,1910
2014-07-07 23:00,22.2,22.1,1007.9,94.9,70,2.112646108,0.613780433,0.1,21.37754237,0.822457628,0.722457628,FALSE,1900
2014-07-07 23:10,22.2,22.1,1008,94.9,860,2.116879586,0.599016543,0.1,21.37754237,0.822457628,0.722457628,FALSE,1890
2014-07-07 23:20,22.2,22.1,1007.8,94.9,520,1.318058763,0.471933362,0.1,21.37754237,0.822457628,0.722457628,FALSE,1880
2014-07-07 23:30,22.1,22.1,1007.9,95,290,1.2490129,0.360509049,0,21.29459825,0.805401746,0.805401746,FALSE,1870
2014-07-07 23:40,22.2,22.1,1007.8,95,90,1.692386332,1.065752552,0.1,21.39443027,0.805569734,0.705569734,FALSE,1860
2014-07-07 23:50,22.2,22.1,1007.7,95,180,2.069937692,0.745223425,0.1,21.39443027,0.805569734,0.705569734,FALSE,1850
2014-07-08 0:00,22.2,22.1,1007.5,95,190,2.098720737,-0.073288943,0.1,21.39443027,0.805569734,0.705569734,FALSE,1840
2014-07-08 0:10,22.2,22.1,1007.5,95,10,1.901031463,0.621352859,0.1,21.39443027,0.805569734,0.705569734,FALSE,1830
2014-07-08 0:20,22.1,22.1,1007.4,95,30,1.575836149,0.86990829,0,21.29459825,0.805401746,0.805401746,FALSE,1820
2014-07-08 0:30,22,22.1,1007.5,95.1,170,1.25149927,0.35178058,-0.1,21.21162044,0.788379555,0.888379555,FALSE,1810
2014-07-08 0:40,22.1,22,1007.3,95.1,20,0.597491895,0.923581851,0.1,21.31145579,0.788544211,0.688544211,FALSE,1800
2014-07-08 0:50,22.1,22,1007.1,95.1,120,0.661311865,0.75011107,0.1,21.31145579,0.788544211,0.688544211,FALSE,1790
2014-07-08 1:00,22.2,22.1,1007,95.1,40,0.292371705,0.956304756,0.1,21.41129116,0.788708839,0.688708839,FALSE,1780
2014-07-08 1:10,22.3,22.1,1007,95.1,450,-0.139449188,1.593911517,0.2,21.51112656,0.788873439,0.588873439,FALSE,1770
2014-07-08 1:20,22.3,22.1,1006.9,95.1,480,-0.414089527,1.751721971,0.2,21.51112656,0.788873439,0.588873439,FALSE,1760
2014-07-08 1:30,22.4,22.1,1006.8,95.2,530,-0.208759651,1.485402103,0.3,21.6278026,0.772197399,0.472197399,FALSE,1750
2014-07-08 1:40,22.4,22.1,1007.2,95.2,260,0.074266646,0.393045119,0.3,21.6278026,0.772197399,0.472197399,FALSE,1740
2014-07-08 1:50,22.4,22.1,1007.3,95.2,460,-0.05106285,-0.29562237,0.3,21.6278026,0.772197399,0.472197399,FALSE,1730
2014-07-08 2:00,22.3,22,1007.3,95.2,160,-0.178674278,0.0898638,0.3,21.52796381,0.772036185,0.472036185,FALSE,1720
2014-07-08 2:10,22.3,22.1,1007.3,95.2,310,-0.178359506,0.090486942,0.2,21.52796381,0.772036185,0.572036185,FALSE,1710
2014-07-08 2:20,22.3,22.1,1007.3,95.2,110,0.058778525,-0.080901699,0.2,21.52796381,0.772036185,0.572036185,FALSE,1700
2014-07-08 2:30,22.3,22.1,1007.1,95.1,350,-0.025116208,0.399210691,0.2,21.51112656,0.788873439,0.588873439,FALSE,1690
2014-07-08 2:40,22.2,22,1007,95.1,860,-0.90151696,0.792002002,0.2,21.41129116,0.788708839,0.588708839,FALSE,1680
2014-07-08 2:50,22.2,22.1,1007,95.1,1240,-1.639747611,0.448584185,0.1,21.41129116,0.788708839,0.688708839,FALSE,1670
2014-07-08 3:00,22.1,22.1,1007,95.1,1170,-1.734384937,0.775827875,0,21.31145579,0.788544211,0.788544211,FALSE,1660
2014-07-08 3:10,22,22.1,1006.8,95.1,320,-2.049821321,2.19048683,-0.1,21.21162044,0.788379555,0.888379555,FALSE,1650
2014-07-08 3:20,22,22.1,1006.8,95.2,160,-1.039611683,1.938867595,-0.1,21.22844762,0.771552381,0.871552381,FALSE,1640
2014-07-08 3:30,22.1,22.1,1006.8,95.2,660,0.085011257,0.795470355,0,21.32828632,0.771713676,0.771713676,FALSE,1630
2014-07-08 3:40,22.1,22.1,1007,95.2,390,-0.335087487,0.218440784,0,21.32828632,0.771713676,0.771713676,FALSE,1620
2014-07-08 3:50,22.2,22.1,1007,95.3,1200,0.090756492,0.593096332,0.1,21.44493195,0.75506805,0.65506805,FALSE,1610
2014-07-08 4:00,22.2,22.1,1007,95.3,730,1.374544094,-0.600523549,0.1,21.44493195,0.75506805,0.65506805,FALSE,1600
2014-07-08 4:10,22.1,22.1,1007.1,95.3,1540,1.443251869,-0.898345169,0,21.34508986,0.754910141,0.754910141,FALSE,1590
2014-07-08 4:20,22,22.1,1006.7,95.4,960,1.448808835,1.068153996,-0.1,21.26202097,0.737979031,0.837979031,FALSE,1580
2014-07-08 4:30,22.1,22.1,1006.7,95.4,1640,0.175006106,1.489755974,0,21.36186639,0.738133606,0.738133606,FALSE,1570
2014-07-08 4:40,22.2,22.1,1006.8,95.5,1810,0.015357954,0.79985257,0.1,21.47846474,0.72153526,0.62153526,FALSE,1560
2014-07-08 4:50,22.3,22.1,1007.1,95.5,1670,-0.376822981,-0.134180628,0.2,21.57831358,0.721686424,0.521686424,FALSE,1550
2014-07-08 5:00,22.3,22.1,1007.3,95.5,720,0.065770822,-1.298335164,0.2,21.57831358,0.721686424,0.521686424,FALSE,1540
